subtopic_slug,subtopic,parent_topic,year,query_slug,query_text,query_type,paper_count_unique_with_abstract,paper_count_unique_raw,raw_records,missing_abstract_unique,pages,malformed_lines,raw_path
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2019,parameter-efficient-fine-tuning,parameter-efficient fine-tuning,topic,100,135,135,35,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2019_parameter-efficient-fine-tuning.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2019,peft,PEFT,paraphrase,9,12,12,3,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2019_peft.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2020,parameter-efficient-fine-tuning,parameter-efficient fine-tuning,topic,157,199,199,42,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2020_parameter-efficient-fine-tuning.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2020,peft,PEFT,paraphrase,2,4,4,2,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2020_peft.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2021,parameter-efficient-fine-tuning,parameter-efficient fine-tuning,topic,194,230,230,36,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2021_parameter-efficient-fine-tuning.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2021,peft,PEFT,paraphrase,6,9,9,3,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2021_peft.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2022,parameter-efficient-fine-tuning,parameter-efficient fine-tuning,topic,302,350,350,48,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2022_parameter-efficient-fine-tuning.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2022,peft,PEFT,paraphrase,13,16,16,3,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2022_peft.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2023,parameter-efficient-fine-tuning,parameter-efficient fine-tuning,topic,694,767,767,73,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2023_parameter-efficient-fine-tuning.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2023,peft,PEFT,paraphrase,99,109,109,10,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2023_peft.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2024,parameter-efficient-fine-tuning,parameter-efficient fine-tuning,topic,1670,1792,1792,122,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2024_parameter-efficient-fine-tuning.jsonl
parameter-efficient-fine-tuning,parameter-efficient fine-tuning,Large Language Models,2024,peft,PEFT,paraphrase,443,469,469,26,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/parameter-efficient-fine-tuning/raw/semantic_scholar_parameter-efficient-fine-tuning_2024_peft.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2019,rag,RAG,paraphrase,318,490,490,172,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2019_rag.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2019,retrieval-augmented-generation,retrieval-augmented generation,topic,8,10,10,2,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2019_retrieval-augmented-generation.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2020,rag,RAG,paraphrase,362,493,493,131,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2020_rag.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2020,retrieval-augmented-generation,retrieval-augmented generation,topic,23,27,27,4,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2020_retrieval-augmented-generation.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2021,rag,RAG,paraphrase,323,433,433,110,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2021_rag.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2021,retrieval-augmented-generation,retrieval-augmented generation,topic,29,34,34,5,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2021_retrieval-augmented-generation.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2022,rag,RAG,paraphrase,290,355,355,65,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2022_rag.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2022,retrieval-augmented-generation,retrieval-augmented generation,topic,56,67,67,11,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2022_retrieval-augmented-generation.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2023,rag,RAG,paraphrase,386,458,458,72,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2023_rag.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2023,retrieval-augmented-generation,retrieval-augmented generation,topic,213,233,233,20,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2023_retrieval-augmented-generation.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2024,rag,RAG,paraphrase,2301,2527,2527,226,3,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2024_rag.jsonl
retrieval-augmented-generation,retrieval-augmented generation,Large Language Models,2024,retrieval-augmented-generation,retrieval-augmented generation,topic,2287,2530,2530,243,3,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/retrieval-augmented-generation/raw/semantic_scholar_retrieval-augmented-generation_2024_retrieval-augmented-generation.jsonl
